variantId,splitId,date,product,weightCutoffExclusive,weightLatestOutcome,weightRows,residualFirstOutcome,residualLatestOutcome,residualRows,newObservedHistoryUsed,correctionP50,correctionP75,weight_extra-trees,weight_catboost,weight_scaled-catboost,weight_spline-ridge,weight_weekday-8
custom-daily-daily,split-2,2023-10-31,21,2023-10-31,2023-10-30,336,2023-09-05,2023-10-30,56,True,1.3393812748183185,-0.79802077293385232,0.31902138793116624,0.27501124082959127,0.26833378540075919,0.068982721047412932,0.068650864791070201
custom-daily-daily,split-2,2023-10-31,35,2023-10-31,2023-10-30,336,2023-09-05,2023-10-30,56,True,0.080568011407234227,1.1191418557004471,0.31902138793116624,0.27501124082959127,0.26833378540075919,0.068982721047412932,0.068650864791070201
custom-daily-daily,split-2,2023-10-31,82,2023-10-31,2023-10-30,336,2023-09-05,2023-10-30,56,True,-1.1172605621745078,-1.5669579540473129,0.31902138793116624,0.27501124082959127,0.26833378540075919,0.068982721047412932,0.068650864791070201
custom-residual-only,split-2,2023-09-01,11,2023-08-04,2023-08-03,166,2023-07-07,2023-08-31,56,False,3.3445716600228015,2.1255666714110064,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-01,12,2023-08-04,2023-08-03,166,2023-07-07,2023-08-31,54,False,-0.089895065379950803,-0.05448364843864649,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-01,13,2023-08-04,2023-08-03,166,2023-07-07,2023-08-31,56,False,1.2067725008699688,1.3218841245197324,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-01,21,2023-08-04,2023-08-03,166,2023-07-07,2023-08-31,56,False,2.6465718068035411,3.226234654572782,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-01,35,2023-08-04,2023-08-03,166,2023-07-07,2023-08-31,56,False,6.6893776714735296,9.5982328819432396,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-01,82,2023-08-04,2023-08-03,166,2023-07-07,2023-08-31,56,False,2.1393556672780818,2.1709763718209087,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-02,11,2023-08-04,2023-08-03,166,2023-07-08,2023-09-01,56,True,3.8556840888438932,3.6955553989851317,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-02,12,2023-08-04,2023-08-03,166,2023-07-08,2023-09-01,54,True,0.36651189840833215,-0.15266346699612263,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-02,13,2023-08-04,2023-08-03,166,2023-07-08,2023-09-01,56,True,1.4202318380265204,1.3218841245197324,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-02,21,2023-08-04,2023-08-03,166,2023-07-08,2023-09-01,56,True,2.9999852785782881,3.2709270826880754,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-02,35,2023-08-04,2023-08-03,166,2023-07-08,2023-09-01,56,True,7.1989155333303048,9.6257990086805414,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-02,82,2023-08-04,2023-08-03,166,2023-07-08,2023-09-01,56,True,2.1827209848580429,2.3539459268173388,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-03,11,2023-08-04,2023-08-03,166,2023-07-09,2023-09-02,56,True,3.2964216804211439,2.0949660438048681,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-03,12,2023-08-04,2023-08-03,166,2023-07-09,2023-09-02,54,True,-0.088521123332658977,-0.496968184614904,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-03,13,2023-08-04,2023-08-03,166,2023-07-09,2023-09-02,56,True,0.74331346832647871,1.307031493907151,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-03,21,2023-08-04,2023-08-03,166,2023-07-09,2023-09-02,56,True,2.7038569108469082,2.802718080584806,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-03,35,2023-08-04,2023-08-03,166,2023-07-09,2023-09-02,56,True,6.651513269559528,9.613637544361298,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-03,82,2023-08-04,2023-08-03,166,2023-07-09,2023-09-02,56,True,1.9502273297809929,2.3428108940509369,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-04,11,2023-08-04,2023-08-03,166,2023-07-10,2023-09-03,56,True,2.9238211159640288,2.0643654161987297,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-04,12,2023-08-04,2023-08-03,166,2023-07-10,2023-09-03,54,True,-0.097286301390288488,-0.49145855950830863,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-04,13,2023-08-04,2023-08-03,166,2023-07-10,2023-09-03,56,True,0.74401736365633331,0.92015998158201984,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-04,21,2023-08-04,2023-08-03,166,2023-07-10,2023-09-03,56,True,2.6649030400974185,2.762339938745872,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-04,35,2023-08-04,2023-08-03,166,2023-07-10,2023-09-03,56,True,6.2389123205257953,9.3809144015973551,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-04,82,2023-08-04,2023-08-03,166,2023-07-10,2023-09-03,56,True,1.2434470140515064,2.2960437564320495,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-05,11,2023-08-04,2023-08-03,166,2023-07-11,2023-09-04,56,True,3.1593794307856586,3.4640755553124367,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-05,12,2023-08-04,2023-08-03,166,2023-07-11,2023-09-04,54,True,-0.09183303337513779,-0.050082130988362818,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-05,13,2023-08-04,2023-08-03,166,2023-07-11,2023-09-04,56,True,0.75176021228473422,1.3218841245197324,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-05,21,2023-08-04,2023-08-03,166,2023-07-11,2023-09-04,56,True,2.982051976315224,2.764715123559927,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-05,35,2023-08-04,2023-08-03,166,2023-07-11,2023-09-04,56,True,6.6010274003408602,9.4714637684081406,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-05,82,2023-08-04,2023-08-03,166,2023-07-11,2023-09-04,56,True,1.2446530732309937,2.1625942236671598,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-06,11,2023-08-04,2023-08-03,166,2023-07-12,2023-09-05,56,True,2.8471416568224406,2.0102258442801766,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-06,12,2023-08-04,2023-08-03,166,2023-07-12,2023-09-05,54,True,-0.079884916178253232,-0.44848348367686458,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-06,13,2023-08-04,2023-08-03,166,2023-07-12,2023-09-05,56,True,0.1864300289243245,0.86792762690375946,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-06,21,2023-08-04,2023-08-03,166,2023-07-12,2023-09-05,56,True,1.8633622679427055,2.7409632754193778,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-06,35,2023-08-04,2023-08-03,166,2023-07-12,2023-09-05,56,True,6.1465732063867389,6.9925845709528645,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-06,82,2023-08-04,2023-08-03,166,2023-07-12,2023-09-05,56,True,1.2410348956925317,2.1563076125518483,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-07,11,2023-08-04,2023-08-03,166,2023-07-13,2023-09-06,56,True,2.8738127730456013,2.0290569997301082,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-07,12,2023-08-04,2023-08-03,166,2023-07-13,2023-09-06,54,True,-0.089651726169077517,-0.45289118376214088,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-07,13,2023-08-04,2023-08-03,166,2023-07-13,2023-09-06,56,True,0.18717799293204498,0.87140978388231016,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-07,21,2023-08-04,2023-08-03,166,2023-07-13,2023-09-06,56,True,1.8585181719255233,2.7338377209772129,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-07,35,2023-08-04,2023-08-03,166,2023-07-13,2023-09-06,56,True,5.9221800221447607,7.0930658645916385,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-07,82,2023-08-04,2023-08-03,166,2023-07-13,2023-09-06,56,True,1.2506833691284307,2.1730719088593458,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-08,11,2023-08-04,2023-08-03,166,2023-07-14,2023-09-07,56,True,1.4243591370936286,2.0196414220051424,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-08,12,2023-08-04,2023-08-03,166,2023-07-14,2023-09-07,54,True,-0.080473748484235427,-0.45178925874082182,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-08,13,2023-08-04,2023-08-03,166,2023-07-14,2023-09-07,56,True,0.036076101297941997,0.85922223445738277,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-08,21,2023-08-04,2023-08-03,166,2023-07-14,2023-09-07,56,True,2.6030351277305823,2.6982099487663893,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-08,35,2023-08-04,2023-08-03,166,2023-07-14,2023-09-07,56,True,5.564512121688292,6.3725273368839979,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-08,82,2023-08-04,2023-08-03,166,2023-07-14,2023-09-07,56,True,0.86533665506101554,1.1626465670072648,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-09,11,2023-08-04,2023-08-03,166,2023-07-15,2023-09-08,56,True,2.3574208878652514,1.5514904867592045,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-09,12,2023-08-04,2023-08-03,166,2023-07-15,2023-09-08,54,True,-0.08790668040422929,-0.44407578359158822,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-09,13,2023-08-04,2023-08-03,166,2023-07-15,2023-09-08,56,True,-0.11741693452544875,0.85399899898955667,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-09,21,2023-08-04,2023-08-03,166,2023-07-15,2023-09-08,56,True,2.9359377704959164,3.201095163757929,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-09,35,2023-08-04,2023-08-03,166,2023-07-15,2023-09-08,56,True,5.6628701435189752,5.038380449646473,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-09,82,2023-08-04,2023-08-03,166,2023-07-15,2023-09-08,56,True,1.1855561734361113,1.1383282623188657,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-10,11,2023-08-04,2023-08-03,166,2023-07-16,2023-09-09,56,True,2.4009760081953253,2.0761348883549364,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-10,12,2023-08-04,2023-08-03,166,2023-07-16,2023-09-09,54,True,-0.08790668040422929,-0.44407578359158822,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-10,13,2023-08-04,2023-08-03,166,2023-07-16,2023-09-09,56,True,-0.11550187748935582,0.84007037107535398,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-10,21,2023-08-04,2023-08-03,166,2023-07-16,2023-09-09,56,True,2.9154425679095577,3.1787489497002821,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-10,35,2023-08-04,2023-08-03,166,2023-07-16,2023-09-09,56,True,5.6056694349985818,4.9874877178318622,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
custom-residual-only,split-2,2023-09-10,82,2023-08-04,2023-08-03,166,2023-07-16,2023-09-09,56,True,0.81965653283169915,1.1012717980317817,0.17259812951224632,0,0.82740187048775382,0,3.3794763850286003e-17
